"","id","URM","URM2","day0","day","homeavoid.x","curraffect","e.excited","e.enthus","e.nerv","e.fear","e.hostile","e.uncertain","e.calm","e.peace","e.indiff","e.homesick","e.guilty","e.happy","e.shame","e.slug","e.sleepy","e.proud","neg.m.x","pos.m.x","er.accept","er.distractbusy","er.rumin","er.prob","er.socsupp","er.benfind","er.conseq","er.selfblame","er.otherblame","er.posfocus","er.beh","er.savor","er.perspect","er.distractonline","er.suppress1","er.suppress2","er.avoid","iof.day","WUcon_hrs","WUcon_mode","WUcon_mode_txt","WUcon_mode_3","WUcon_mode_4","WUcon_mode_5","WUcon_mode_5_txt","famcon","fambff_modes_1","fambff_modes_2","fambff_modes_3","fambff_modes_4","fambff_modes_5","fambff_modes_5_txt","famcon_me","me_famcon","interact","express","suppress","avoid.home","avoid.h_acad","avoid.h_soc","avoid.h_money","avoid.college","avoid.c_acad","avoid.c_soc","avoid.c_money","firstgen","gender","iof.day.y","neg.m.y","pos.m.y","homeavoid.y","er.avoid.y","filter_$","min","missincases","completecases","complete","iof.x.pc","duration.exp","duration","StartDate","EndDate","Date_analysis"
"57",9,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"58",9,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"59",9,0,1,2,3,1,8,2,3,3,2,1,1,5,5,5,1,1,5,1,1,2,5,1.5,4.16666666666667,5,5,1,5,3,1,3,1,1,5,3,3,5,4,3,3,2,2,2,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.4,0,90250,"3/29/2017 20:23","3/30/2017 21:28","Wednesday, March 29th"
"60",9,0,1,3,4,1,NA,2,1,3,2,1,3,3,5,5,1,1,4,1,5,5,3,2.375,3,5,3,3,5,5,5,1,1,5,5,1,5,5,5,5,5,1,1,1,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,3,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-1.4,0,105,"3/30/2017 21:28","3/30/2017 21:29","Thursday, March 30th"
"61",9,0,1,4,5,3,NA,1,1,5,2,1,2,2,3,5,2,1,2,3,5,1,3,2.5,2,3,3,3,3,3,3,3,3,4,3,1,3,3,3,3,3,5,4,1,1,NA,NA,NA,1,"dinner",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,3,3,3,3,3,3,3,3,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,1.6,1,138,"4/1/2017 12:02","4/1/2017 12:04","Friday, March 31st"
"62",9,0,1,5,6,2.5,NA,1,1,1,1,1,2,5,5,5,2,1,3,1,5,5,2,2.125,2.83333333333333,5,4,3,3,5,4,5,3,3,5,2,3,4,5,3,4,3,2,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,5,3,1,1,1,5,5,5,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.4,0,108,"4/1/2017 17:12","4/1/2017 17:14","Saturday, April 1st"
"63",9,0,1,6,7,1.25,6,1,1,2,1,1,2,2,5,2,2,1,2,1,4,5,2,2.125,2.16666666666667,3,3,2,4,5,4,3,2,2,4,3,2,5,3,3,3,4,3,1,1,NA,1,1,NA,"",NA,NA,1,NA,NA,NA,"",0,1,1,2,2,2,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.6,1,125,"4/2/2017 19:45","4/2/2017 19:47","Sunday, April 2nd"
"64",10,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,NA,1,0,0,NA,NA,NA,"","",""
"65",10,0,0,1,2,1,8,5,4,2,2,1,2,3,3,3,1,2,5,2,4,5,2,2.375,3.66666666666667,3,1,3,1,4,1,1,3,1,4,5,5,1,2,3,1,1,3,8,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",0.5,0.5,1,2,4,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,0,893,"3/28/2017 23:55","3/29/2017 0:10","Tuesday, March 28th"
"66",10,0,0,2,3,1,7,2,3,1,1,1,1,3,3,1,1,2,3,2,3,3,NA,1.75,NA,1,3,1,1,2,1,1,2,1,4,2,1,1,1,3,1,1,3,3,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0.25,1,4,2,1,1,1,1,1,1,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,368,"3/29/2017 20:23","3/29/2017 20:29","Wednesday, March 29th"
"67",10,0,0,3,4,1,8,4,3,1,1,1,1,3,2,2,1,1,4,1,3,4,3,1.625,3.16666666666667,1,1,1,1,3,1,1,1,1,4,3,3,1,2,2,1,1,4,6,1,NA,1,1,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0.25,1,3,5,1,1,1,1,NA,1,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.833333333333333,1,391,"3/30/2017 22:30","3/30/2017 22:37","Thursday, March 30th"
"68",10,0,0,4,5,1,7,NA,4,3,2,1,4,4,2,1,1,1,4,1,2,2,3,1.625,NA,3,1,1,1,2,1,1,1,1,4,3,1,1,1,1,1,1,3,8,1,1,1,1,NA,"",1,NA,NA,1,1,NA,"",1,NA,1,3,3,1,1,1,1,1,1,1,4,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,155,"4/1/2017 0:28","4/1/2017 0:30","Friday, March 31st"
"69",10,0,0,5,6,1.25,6,3,3,2,3,2,3,2,1,1,1,1,4,1,2,2,3,1.75,2.66666666666667,1,3,1,NA,4,1,1,1,2,3,1,1,1,1,1,1,2,3,12,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,NA,1,4,2,2,1,1,1,1,1,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,153,"4/2/2017 9:15","4/2/2017 9:17","Saturday, April 1st"
"70",10,0,0,6,7,1,8,3,4,1,1,2,1,3,3,2,1,1,4,1,2,2,1,1.375,3,3,1,3,1,4,3,1,1,4,4,2,1,2,2,2,3,1,3,6,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,NA,1,2,4,1,1,1,1,1,1,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,175,"4/2/2017 20:10","4/2/2017 20:13","Sunday, April 2nd"
"71",11,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"72",11,0,0,1,2,2,4,1,2,3,2,2,2,3,2,2,3,3,3,3,2,3,1,2.625,2,3,2,3,2,2,2,3,3,1,1,2,1,2,3,2,2,2,3,6,1,NA,1,NA,NA,"",2,NA,NA,1,1,NA,"",0,2,1,4,2,2,2,3,1,2,2,3,3,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,391,"3/28/2017 18:15","3/28/2017 18:21","Tuesday, March 28th"
"73",11,0,0,2,3,1.75,4,2,2,4,4,2,3,2,2,2,3,3,2,3,3,2,1,3,1.83333333333333,3,2,3,2,2,3,2,4,1,4,2,1,4,3,2,2,2,3,7,1,NA,1,1,NA,"",1,NA,NA,1,1,NA,"",0,1,1,4,3,2,2,2,1,2,1,1,2,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,1,421,"3/29/2017 18:11","3/29/2017 18:18","Wednesday, March 29th"
"74",11,0,0,3,4,1.5,NA,3,2,4,3,2,3,2,1,2,3,2,2,2,3,3,1,2.75,1.83333333333333,2,3,3,3,3,3,3,4,1,3,3,1,4,2,2,2,2,3,5,1,NA,1,1,NA,"",1,NA,NA,1,1,NA,"",0,1,1,3,3,2,1,2,1,1,2,2,2,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,-0.166666666666667,0,1169,"3/30/2017 17:35","3/30/2017 17:55","Thursday, March 30th"
"75",11,0,0,4,5,2.5,NA,2,3,2,3,2,3,2,2,2,3,3,2,3,3,4,1,2.875,2,2,2,3,2,2,3,2,3,2,2,2,1,3,3,2,3,3,2,4,1,NA,1,1,NA,"",1,NA,NA,1,1,NA,"",0,1,1,4,3,3,3,2,2,3,2,2,2,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,-1.16666666666667,0,1259,"3/31/2017 20:32","3/31/2017 20:53","Friday, March 31st"
"76",11,0,0,5,6,2.25,6,2,2,4,4,1,4,2,2,2,2,3,3,3,3,3,1,2.875,2,3,3,3,3,2,2,3,4,2,3,4,1,3,4,2,2,2,4,6,1,NA,1,1,NA,"",2,NA,NA,1,1,NA,"",1,1,1,3,3,2,3,2,2,2,3,2,2,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,0.833333333333333,1,386,"4/1/2017 17:36","4/1/2017 17:43","Saturday, April 1st"
"77",11,0,0,6,7,1.75,2,2,1,4,4,3,4,2,1,2,4,2,2,3,3,2,1,3.125,1.5,3,1,4,2,4,2,3,4,2,2,2,1,2,2,2,2,3,4,6,1,NA,1,1,NA,"",1,NA,NA,1,1,NA,"",0.25,0.75,1,2,4,2,1,2,2,2,2,2,2,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,0.833333333333333,0,1188,"4/2/2017 17:44","4/2/2017 18:04","Sunday, April 2nd"
"78",12,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"79",12,0,1,1,2,4,2,2,2,4,5,5,5,1,1,2,1,4,2,4,3,3,1,3.625,1.5,1,1,4,3,2,2,2,3,4,1,3,3,2,2,3,3,3,3,2,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,2,4,4,4,4,2,2,4,5,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,-0.8,1,188,"3/28/2017 21:06","3/28/2017 21:09","Tuesday, March 28th"
"80",12,0,1,2,3,4.25,7,3,4,3,3,2,3,3,2,2,2,1,4,1,2,4,4,2.25,3.33333333333333,4,4,2,1,3,3,3,2,1,5,3,4,4,3,2,4,2,4,5,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",NA,1,1,3,4,4,4,4,5,2,1,1,4,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.2,1,267,"3/30/2017 4:00","3/30/2017 4:04","Wednesday, March 29th"
"81",12,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"82",12,0,1,4,5,2.25,8,4,4,4,3,2,5,3,3,2,1,1,3,3,4,4,3,2.75,3.33333333333333,3,3,2,3,4,3,4,2,1,3,5,3,4,1,2,4,2,4,6,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.5,1,2,5,2,1,2,4,2,2,2,5,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.2,1,310,"3/31/2017 15:10","3/31/2017 15:15","Friday, March 31st"
"83",12,0,1,5,6,2.5,8,4,4,2,2,1,3,3,3,2,1,1,4,1,2,2,4,1.5,3.66666666666667,4,4,1,1,5,4,1,1,1,4,5,2,4,3,2,1,2,4,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,3,3,1,1,5,1,1,1,5,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.2,1,214,"4/2/2017 10:55","4/2/2017 10:59","Saturday, April 1st"
"84",12,0,1,6,7,3.25,4,2,1,5,4,3,5,1,1,1,1,NA,2,NA,4,4,2,NA,1.5,2,4,1,2,1,4,4,1,3,2,3,1,3,3,4,2,2,4,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,4,4,2,2,5,2,2,2,5,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0.2,1,271,"4/2/2017 17:40","4/2/2017 17:45","Sunday, April 2nd"
"85",13,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,1,0,1,NA,NA,NA,"","",""
"86",13,0,0,1,2,2,6,4,3,2,1,1,2,4,3,2,1,1,4,1,2,3,3,1.5,3.5,3,4,3,4,3,3,4,2,2,4,3,3,4,4,3,3,2,3,9,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,2,3,2,1,1,3,2,4,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,-0.833333333333333,1,359,"3/28/2017 21:11","3/28/2017 21:17","Tuesday, March 28th"
"87",13,0,0,2,3,1,NA,2,2,2,1,1,1,3,4,2,1,2,3,1,2,4,2,1.75,2.66666666666667,4,3,3,4,1,2,3,3,1,4,3,3,4,4,2,2,3,4,3,1,NA,1,NA,NA,"",1,NA,NA,1,1,NA,"",0,1,1,3,4,1,1,1,1,2,2,1,3,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,0.166666666666667,1,176,"3/29/2017 21:37","3/29/2017 21:40","Wednesday, March 29th"
"88",13,0,0,3,4,1.25,6,3,3,3,1,1,2,3,3,1,1,1,4,1,2,4,2,1.75,3,2,4,2,3,2,3,3,2,1,4,2,3,NA,3,2,3,2,4,3,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,2,1,1,1,2,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,0.166666666666667,1,387,"3/30/2017 17:01","3/30/2017 17:08","Thursday, March 30th"
"89",13,0,0,4,5,1,NA,3,3,2,1,1,1,2,3,1,1,1,3,1,1,3,2,1.375,2.66666666666667,2,1,3,1,3,2,2,1,1,2,2,2,2,1,2,2,2,4,6,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,1,1,1,2,2,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,0.166666666666667,0,36794,"4/1/2017 12:05","4/1/2017 22:18","Friday, March 31st"
"90",13,0,0,5,6,1,NA,2,2,1,1,1,1,3,3,1,1,3,3,2,4,2,1,1.875,2.33333333333333,4,3,2,3,1,2,3,2,2,2,1,1,3,2,1,2,2,4,3,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,1,1,1,2,1,3,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,0.166666666666667,1,332,"4/1/2017 22:11","4/1/2017 22:16","Saturday, April 1st"
"91",13,0,0,6,7,1.5,7,4,4,1,1,1,1,3,3,1,1,2,4,1,1,2,3,1.25,3.5,4,3,3,4,2,3,3,2,1,4,3,3,3,3,2,3,2,4,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,4,3,1,2,2,1,1,2,1,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,1,0.166666666666667,1,244,"4/2/2017 18:05","4/2/2017 18:09","Sunday, April 2nd"
"92",14,0,0,0,1,1,6,2,2,2,1,1,2,3,3,1,1,1,4,1,2,3,1,1.5,2.5,3,3,2,2,1,1,1,1,1,4,3,2,3,3,1,1,1,4,1.5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,5,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,1,1,0,1,1,-0.142857142857143,1,209,"4/3/2017 17:10","4/3/2017 17:14","Monday, April 3rd"
"93",14,0,0,1,2,1,6,3,2,3,3,1,4,3,3,2,1,1,3,1,3,3,1,2,2.5,4,4,4,4,1,4,4,4,1,4,2,4,4,2,1,3,1,4,0.1,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,-0.142857142857143,1,177,"4/4/2017 17:09","4/4/2017 17:12","Tuesday, April 4th"
"94",14,0,0,2,3,1,6,3,3,1,3,1,3,3,3,1,1,1,4,2,2,3,2,1.75,3,4,3,4,4,1,4,4,4,1,3,4,3,4,2,2,4,2,4,2,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0,0.25,1,2,4,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,-0.142857142857143,1,164,"4/5/2017 18:16","4/5/2017 18:19","Wednesday, April 5th"
"95",14,0,0,3,4,1,6,3,3,3,3,1,4,3,2,2,1,1,3,1,2,3,1,1.875,2.5,3,3,2,4,4,2,3,3,1,3,3,3,3,2,1,3,1,4,2,1,NA,1,NA,NA,"",1,NA,NA,NA,1,NA,"",0.25,0.75,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,-0.142857142857143,1,248,"4/6/2017 17:03","4/6/2017 17:07","Thursday, April 6th"
"96",14,0,0,4,5,1,6,3,3,2,1,1,1,3,3,1,1,1,4,1,2,2,2,1.375,3,4,2,2,2,2,4,3,2,1,3,4,3,3,1,1,1,1,4,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,-0.142857142857143,1,373,"4/7/2017 17:21","4/7/2017 17:27","Friday, April 7th"
"97",14,0,0,5,6,1,6,3,3,4,2,1,4,3,2,2,1,1,4,1,2,4,1,2,2.66666666666667,4,2,3,1,3,4,1,1,1,3,2,4,3,2,2,2,1,5,2,1,NA,NA,NA,NA,"",3,1,NA,NA,1,NA,"",2,1,1,2,4,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,0.857142857142857,1,285,"4/8/2017 17:04","4/8/2017 17:09","Saturday, April 8th"
"98",14,0,0,6,7,1,6,3,2,4,2,1,3,3,2,2,1,1,3,1,3,4,1,2.125,2.33333333333333,2,2,1,1,1,1,1,1,1,2,3,1,2,2,1,1,2,4,4,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,1,1,1,1,1,1,1,1,0,1,4,1.5,2.5,1,1,0,1,0,1,1,-0.142857142857143,1,122,"4/9/2017 21:08","4/9/2017 21:11","Sunday, April 9th"
"99",15,0,0,0,1,1,8,3,4,2,1,1,1,4,4,2,1,1,4,1,2,3,1,1.5,3.33333333333333,4,2,2,3,3,1,1,1,1,4,4,2,3,3,1,3,2,5,4,1,NA,1,1,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,2,5,1,1,1,1,2,1,1,2,0,1,5,1.5,3.33333333333333,1,2,1,1,0,1,1,0.142857142857143,1,341,"4/3/2017 18:11","4/3/2017 18:17","Monday, April 3rd"
"100",15,0,0,1,2,1.25,7,2,2,1,1,1,2,4,4,3,1,1,4,1,1,1,3,1,3.16666666666667,3,3,2,3,4,1,3,1,1,4,4,4,2,3,2,4,2,5,5,1,1,1,1,NA,"",0.5,NA,NA,1,NA,NA,"",0.5,0,1,3,3,2,1,1,1,2,1,1,2,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,0.142857142857143,1,430,"4/4/2017 20:42","4/4/2017 20:49","Tuesday, April 4th"
"101",15,0,0,2,3,1.5,7,3,3,2,1,1,1,4,4,2,1,1,4,1,3,2,1,1.5,3.16666666666667,4,2,2,2,4,3,3,1,1,3,4,4,3,3,1,3,2,5,4.5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,2,1,1,2,2,1,1,2,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,0.142857142857143,1,485,"4/5/2017 17:45","4/5/2017 17:53","Wednesday, April 5th"
"102",15,0,0,3,4,1,6,3,3,1,1,1,1,4,4,2,1,1,4,1,3,4,3,1.625,3.5,4,2,2,3,3,3,3,2,1,3,2,3,3,3,2,3,1,5,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0,0.5,1,3,4,1,1,1,1,1,1,1,1,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,0.142857142857143,0,1383,"4/6/2017 17:03","4/6/2017 17:26","Thursday, April 6th"
"103",15,0,0,4,5,1,9,5,4,1,1,1,2,4,4,1,1,1,4,1,1,4,4,1.375,4.16666666666667,3,1,2,3,3,2,2,1,1,4,4,2,3,2,2,2,2,4,8,1,NA,1,NA,NA,"",3,1,NA,NA,1,NA,"",0,3,1,2,5,1,1,1,1,1,1,NA,NA,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,-0.857142857142857,1,398,"4/8/2017 10:59","4/8/2017 11:06","Friday, April 7th"
"104",15,0,0,5,6,NA,7,3,4,2,1,1,2,4,4,2,1,1,4,1,2,1,3,1.25,3.66666666666667,3,3,NA,3,3,3,4,1,1,4,2,4,2,1,2,2,NA,4,8,1,NA,1,NA,NA,"",1,1,NA,1,NA,NA,"",0,1,1,2,4,1,1,NA,NA,NA,NA,NA,NA,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,-0.857142857142857,0,1209,"4/8/2017 19:07","4/8/2017 19:27","Saturday, April 8th"
"105",15,0,0,6,7,1,7,3,2,1,1,2,1,4,4,2,2,1,4,1,3,4,3,1.875,3.33333333333333,2,3,3,1,3,2,4,1,1,4,2,3,3,1,1,2,1,6,7,1,NA,1,NA,NA,"",2,1,1,1,NA,NA,"",1,1,1,2,4,1,1,1,1,1,2,1,1,0,1,5,1.5,3.33333333333333,1,2,0,1,0,1,1,1.14285714285714,1,211,"4/9/2017 19:12","4/9/2017 19:16","Sunday, April 9th"
"106",16,0,0,0,1,1.25,7,3,3,2,1,1,2,4,2,1,1,1,3,1,2,2,3,1.375,3,4,2,1,5,3,5,3,1,1,3,2,1,5,2,3,2,1,3,2,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",1,0,1,3,3,1,2,1,1,1,2,1,1,0,2,3,1.375,3,1.25,1,1,1,0,1,1,0,1,338,"4/3/2017 17:11","4/3/2017 17:17","Monday, April 3rd"
"107",16,0,0,1,2,1.5,8,3,3,2,1,1,1,5,4,1,1,1,3,1,1,2,3,1.25,3.5,3,3,1,5,3,5,3,1,1,4,3,2,5,2,2,3,1,3,3,1,NA,1,NA,NA,"",2,NA,NA,1,NA,NA,"",1,1,1,3,4,1,2,1,2,1,2,1,1,0,2,3,1.375,3,1.25,1,0,1,0,1,1,0,1,194,"4/4/2017 23:46","4/4/2017 23:49","Tuesday, April 4th"
"108",16,0,0,2,3,1.25,8,3,3,1,2,1,2,4,3,1,1,1,5,1,1,1,2,1.125,3.33333333333333,4,5,1,5,2,5,3,1,1,4,3,3,5,2,3,2,1,3,2,1,NA,1,NA,NA,"",2,NA,NA,1,NA,NA,"",1,1,1,3,3,1,2,1,1,1,3,2,2,0,2,3,1.375,3,1.25,1,0,1,0,1,1,0,1,177,"4/5/2017 19:35","4/5/2017 19:38","Wednesday, April 5th"
"109",16,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,1.375,3,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
"110",16,0,0,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,1.375,3,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
"111",16,0,0,5,6,1.5,6,3,3,1,1,1,1,4,4,1,1,1,4,1,2,2,2,1.25,3.33333333333333,5,4,1,5,2,3,3,1,1,3,2,2,5,2,2,2,1,3,6,1,NA,1,NA,NA,"",2,NA,NA,1,NA,NA,"",1,1,1,3,3,1,2,1,2,1,3,1,1,0,2,3,1.375,3,1.25,1,0,1,0,1,0,0,0,824,"4/8/2017 17:40","4/8/2017 17:54","Saturday, April 8th"
"112",16,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,1.375,3,1.25,1,0,1,1,0,0,NA,NA,NA,"","",""
